tid,cls,row,col
114,0,65,42
114,0,66,78
114,0,70,26
114,0,71,0
114,0,71,12
114,0,73,65
114,0,75,69
114,0,80,244
114,0,86,239
114,0,87,20
114,0,90,19
114,0,99,134
114,0,101,11
114,0,101,214
114,0,107,42
114,0,108,120
114,0,109,51
114,0,112,34
114,0,113,20
114,0,118,81
114,0,119,39
114,0,123,16
114,0,125,242
114,0,126,35
114,0,126,128
114,0,128,126
114,0,130,3
114,0,131,87
114,0,134,65
114,0,135,89
114,0,139,74
114,0,140,146
114,0,141,225
114,0,142,31
114,0,143,35
114,0,143,146
114,0,144,96
114,0,144,135
114,0,144,171
114,0,148,176
114,0,149,52
114,0,149,134
114,0,152,118
114,0,156,217
114,0,157,84
114,0,158,71
114,0,162,31
114,0,162,152
114,0,162,218
114,0,170,35
114,0,172,52
114,0,173,5
114,0,174,135
114,0,174,150
114,0,178,7
114,0,179,211
114,0,180,53
114,0,182,102
114,0,183,26
114,0,183,104
114,0,184,211
114,0,185,46
114,0,185,102
114,0,185,255
114,0,186,231
114,0,188,165
114,0,189,130
114,0,191,98
114,0,192,156
114,0,192,161
114,0,194,188
114,0,195,171
114,0,196,46
114,0,200,42
114,0,201,47
114,0,201,207
114,0,203,61
114,0,206,5
114,0,209,39
114,0,209,180
114,0,213,177
114,0,213,244
114,0,216,57
114,0,216,127
114,0,218,12
114,0,223,114
114,0,226,121
114,0,226,153
114,0,228,107
114,0,228,183
114,0,229,131
114,0,229,190
114,0,230,201
114,0,231,8
114,0,231,126
114,0,231,159
114,0,233,130
114,0,233,159
114,0,235,66
114,0,235,132
114,0,237,205
114,0,238,48
114,0,239,168
114,0,242,45
114,0,244,116
114,0,244,164
114,0,246,64
114,0,249,191
114,0,252,63
115,0,1,20
115,0,0,73
115,0,2,38
115,0,4,39
115,0,8,127
115,0,8,142
115,0,8,160
115,0,9,143
115,0,9,226
115,0,10,168
115,0,10,242
115,0,12,53
115,0,13,25
115,0,13,75
115,0,14,10
115,0,15,64
115,0,16,31
115,0,17,34
115,0,18,216
115,0,19,193
115,0,20,188
115,0,22,125
115,0,23,7
115,0,24,66
115,0,25,25
115,0,26,230
115,0,27,44
115,0,27,52
115,0,27,251
115,0,28,243
115,0,29,161
115,0,31,234
115,0,32,198
115,0,32,235
115,0,33,96
115,0,33,168
115,0,34,113
115,0,34,187
115,0,35,231
115,0,37,153
115,0,38,150
115,0,39,105
115,0,40,101
115,0,41,132
115,0,42,14
115,0,43,97
115,0,43,247
115,0,44,0
115,0,44,20
115,0,44,29
115,0,45,120
115,0,45,218
115,0,45,237
115,0,50,64
115,0,51,174
115,0,53,67
115,0,53,143
115,0,54,119
115,0,55,169
115,0,57,38
115,0,58,49
115,0,59,12
115,0,59,137
115,0,61,70
115,0,62,13
115,0,62,174
115,0,63,109
115,0,63,191
115,0,67,180
115,0,67,210
115,0,68,163
115,0,68,222
115,0,70,59
115,0,73,164
115,0,76,153
115,0,76,234
115,0,82,12
115,0,82,234
115,0,84,82
115,0,86,131
115,0,86,207
115,0,88,227
115,0,88,255
115,0,89,97
115,0,90,102
115,0,90,251
115,0,91,72
115,0,93,48
115,0,93,106
115,0,93,115
115,0,94,102
115,0,97,213
115,0,102,77
115,0,103,216
115,0,104,120
115,0,107,87
115,0,107,180
115,0,108,21
115,0,108,66
115,0,108,93
115,0,108,204
115,0,109,222
115,0,110,16
115,0,111,228
115,0,113,113
115,0,116,253
115,0,117,115
115,0,117,190
115,0,118,13
115,0,118,57
115,0,118,66
115,0,118,243
115,0,119,70
115,0,121,9
115,0,122,38
115,0,123,122
115,0,123,127
115,0,123,161
115,0,123,227
115,0,124,76
115,0,124,117
115,0,125,175
115,0,126,118
115,0,127,230
115,0,130,28
115,0,132,235
115,0,133,65
115,0,133,199
115,0,134,31
115,0,134,101
115,0,135,55
115,0,137,60
115,0,137,111
115,0,139,67
115,0,139,223
115,0,143,106
115,0,144,38
115,0,144,43
115,0,144,64
115,0,145,3
115,0,145,252
115,0,148,9
115,0,148,203
115,0,149,62
115,0,149,69
115,0,151,13
115,0,151,32
115,0,152,51
115,0,152,89
115,0,152,151
115,0,153,139
115,0,153,249
115,0,154,211
115,0,155,208
115,0,155,238
115,0,157,30
115,0,159,81
115,0,159,190
115,0,160,126
115,0,161,90
115,0,162,50
115,0,162,107
115,0,164,53
115,0,165,130
115,0,166,91
115,0,167,7
115,0,167,32
115,0,167,107
115,0,168,58
115,0,171,12
115,0,171,143
115,0,172,127
115,0,174,19
115,0,175,22
115,0,176,153
115,0,177,10
115,0,178,25
115,0,178,41
115,0,178,176
115,0,179,100
115,0,180,73
115,0,180,111
115,0,184,109
115,0,184,246
115,0,187,72
115,0,187,111
115,0,188,62
115,0,188,128
115,0,189,4
115,0,189,250
115,0,193,4
115,0,194,161
115,0,196,92
115,0,197,112
115,0,198,47
115,0,199,250
115,0,204,8
115,0,204,70
115,0,204,96
115,0,204,117
115,0,205,143
115,0,205,236
115,0,207,109
115,0,207,154
115,0,209,70
115,0,209,122
115,0,213,61
115,0,213,181
115,0,213,224
115,0,214,8
115,0,215,17
115,0,216,6
115,0,217,61
115,0,217,145
115,0,218,6
115,0,218,98
115,0,219,237
115,0,220,15
115,0,220,47
115,0,221,72
115,0,221,79
115,0,222,63
115,0,224,108
115,0,226,68
115,0,228,26
115,0,228,83
115,0,232,11
115,0,232,88
115,0,233,193
115,0,235,6
115,0,235,8
115,0,238,48
115,0,239,83
115,0,241,17
115,0,242,22
115,0,243,98
115,0,248,201
115,0,248,228
115,0,252,123
115,0,252,210
115,0,255,62
116,0,0,131
116,0,2,200
116,0,9,171
116,0,10,229
116,0,11,184
116,0,12,30
116,0,13,13
116,0,15,100
116,0,20,246
116,0,21,112
116,0,23,52
116,0,24,89
116,0,24,223
116,0,27,131
116,0,32,28
116,0,33,211
116,0,34,132
116,0,34,229
116,0,37,5
116,0,40,8
116,0,40,23
116,0,40,40
116,0,40,140
116,0,43,174
116,0,45,185
116,0,46,156
116,0,51,146
116,0,53,166
116,0,54,12
116,0,55,83
116,0,56,115
116,0,57,109
116,0,61,50
116,0,61,86
116,0,63,90
116,0,65,191
116,0,67,71
116,0,69,102
116,0,71,194
116,0,73,107
116,0,74,180
116,0,74,230
116,0,76,27
116,0,76,138
116,0,77,253
116,0,85,50
116,0,87,149
116,0,88,45
116,0,88,106
116,0,88,184
116,0,89,254
116,0,91,176
116,0,94,24
116,0,94,185
116,0,96,59
116,0,97,130
116,0,99,153
116,0,101,131
116,0,101,232
116,0,102,55
116,0,103,38
116,0,103,87
116,0,103,162
116,0,105,81
116,0,105,204
116,0,107,39
116,0,108,64
116,0,109,163
116,0,109,191
116,0,111,169
116,0,112,33
116,0,112,193
116,0,112,218
116,0,112,234
116,0,115,198
116,0,115,228
116,0,115,249
116,0,116,58
116,0,117,187
116,0,118,174
116,0,118,186
116,0,120,98
116,0,123,44
116,0,126,65
116,0,126,69
116,0,126,252
116,0,126,254
116,0,127,80
116,0,127,124
116,0,127,201
116,0,129,245
116,0,130,36
116,0,131,49
116,0,132,176
116,0,132,223
116,0,134,163
116,0,134,198
116,0,136,8
116,0,136,186
116,0,137,210
116,0,138,12
116,0,138,197
116,0,139,227
116,0,140,133
116,0,142,243
116,0,146,246
116,0,148,152
116,0,149,42
116,0,149,230
116,0,150,207
116,0,151,120
116,0,151,188
116,0,152,111
116,0,153,234
116,0,156,203
116,0,156,214
116,0,158,29
116,0,158,164
116,0,159,180
116,0,159,245
116,0,162,210
116,0,164,108
116,0,164,166
116,0,166,38
116,0,167,128
116,0,169,201
116,0,170,68
116,0,170,141
116,0,171,183
116,0,173,141
116,0,175,54
116,0,175,184
116,0,178,141
116,0,179,91
116,0,180,74
116,0,180,184
116,0,184,85
116,0,184,116
116,0,186,126
116,0,187,211
116,0,187,215
116,0,188,167
116,0,189,18
116,0,191,42
116,0,191,186
116,0,193,91
116,0,194,96
116,0,196,97
116,0,200,41
116,0,200,185
116,0,202,187
116,0,202,245
116,0,205,88
116,0,205,129
116,0,205,218
116,0,206,197
116,0,207,84
116,0,207,127
116,0,207,233
116,0,208,206
116,0,209,63
116,0,210,65
116,0,210,167
116,0,210,207
116,0,210,243
116,0,214,134
116,0,215,67
116,0,215,71
116,0,215,104
116,0,215,195
116,0,216,49
116,0,216,86
116,0,217,23
116,0,219,133
116,0,221,175
116,0,224,165
116,0,225,85
116,0,227,51
116,0,228,236
116,0,232,79
116,0,238,66
116,0,238,130
116,0,239,134
116,0,242,178
116,0,245,112
116,0,247,92
116,0,248,108
116,0,252,202
116,0,253,21
117,0,5,69
117,0,5,117
117,0,9,177
117,0,10,238
117,0,13,119
117,0,15,104
117,0,18,206
117,0,18,252
117,0,22,207
117,0,24,196
117,0,24,201
117,0,26,190
117,0,27,232
117,0,28,147
117,0,29,47
117,0,29,166
117,0,32,60
117,0,32,123
117,0,33,192
117,0,33,224
117,0,34,60
117,0,35,70
117,0,35,234
117,0,36,200
117,0,37,156
117,0,38,121
117,0,43,171
117,0,44,220
117,0,45,132
117,0,45,141
117,0,45,225
117,0,46,74
117,0,48,227
117,0,51,149
117,0,52,176
117,0,53,127
117,0,53,161
117,0,53,166
117,0,54,22
117,0,55,87
117,0,55,179
117,0,57,18
117,0,59,206
117,0,62,153
117,0,67,130
117,0,69,40
117,0,72,205
117,0,72,208
117,0,73,140
117,0,74,208
117,0,75,9
117,0,75,199
117,0,76,36
117,0,77,190
117,0,78,168
117,0,78,184
117,0,79,73
117,0,79,153
117,0,80,38
117,0,80,125
117,0,83,0
117,0,83,106
117,0,83,193
117,0,86,132
117,0,88,19
117,0,90,229
117,0,91,78
117,0,91,149
117,0,91,245
117,0,92,28
117,0,93,150
117,0,93,240
117,0,94,57
117,0,95,107
117,0,97,142
117,0,98,50
117,0,99,69
117,0,99,232
117,0,101,16
117,0,102,75
117,0,103,83
117,0,104,55
117,0,104,253
117,0,105,22
117,0,105,74
117,0,106,161
117,0,107,88
117,0,109,22
117,0,109,144
117,0,111,78
117,0,111,157
117,0,111,244
117,0,112,137
117,0,113,46
117,0,113,56
117,0,114,1
117,0,114,61
117,0,114,121
117,0,114,218
117,0,115,170
117,0,116,104
117,0,118,114
117,0,119,100
117,0,119,132
117,0,121,37
117,0,121,192
117,0,122,112
117,0,122,169
117,0,124,126
117,0,124,194
117,0,125,219
117,0,127,48
117,0,128,199
117,0,131,165
117,0,134,23
117,0,134,146
117,0,136,13
117,0,140,201
117,0,141,208
117,0,141,253
117,0,142,147
117,0,143,208
117,0,145,98
117,0,146,48
117,0,146,180
117,0,146,191
117,0,149,212
117,0,150,131
117,0,151,148
117,0,152,30
117,0,154,64
117,0,154,129
117,0,155,155
117,0,156,32
117,0,157,154
117,0,159,91
117,0,160,168
117,0,162,234
117,0,163,118
117,0,171,174
117,0,174,137
117,0,174,162
117,0,175,81
117,0,175,206
117,0,176,24
117,0,178,116
117,0,180,64
117,0,180,218
117,0,183,229
117,0,184,76
117,0,184,101
117,0,184,147
117,0,184,164
117,0,184,210
117,0,186,83
117,0,188,83
117,0,188,255
117,0,190,123
117,0,192,181
117,0,192,215
117,0,193,45
117,0,193,160
117,0,196,182
117,0,197,45
117,0,197,55
117,0,197,237
117,0,199,148
117,0,200,5
117,0,200,103
117,0,201,42
117,0,202,52
117,0,202,127
117,0,203,91
117,0,205,37
117,0,205,177
117,0,206,73
117,0,206,173
117,0,207,19
117,0,207,87
117,0,208,50
117,0,210,227
117,0,211,58
117,0,212,42
117,0,214,236
117,0,215,182
117,0,216,81
117,0,216,106
117,0,217,175
117,0,218,156
117,0,221,32
117,0,222,136
117,0,222,141
117,0,223,75
117,0,224,203
117,0,231,17
117,0,234,96
117,0,234,146
117,0,235,89
117,0,235,222
117,0,238,104
117,0,238,140
117,0,238,158
117,0,239,176
117,0,240,75
117,0,240,179
117,0,241,42
117,0,241,180
117,0,241,246
117,0,243,201
117,0,246,60
117,0,247,176
117,0,248,141
117,0,248,210
117,0,251,49
117,0,253,162
117,0,254,55
117,0,255,26
118,0,2,55
118,0,2,176
118,0,2,219
118,0,3,117
118,0,3,224
118,0,6,80
118,0,7,163
118,0,7,226
118,0,8,72
118,0,9,154
118,0,10,14
118,0,10,104
118,0,11,140
118,0,12,170
118,0,12,187
118,0,13,219
118,0,14,64
118,0,14,104
118,0,14,198
118,0,15,72
118,0,15,187
118,0,16,216
118,0,16,220
118,0,17,28
118,0,17,83
118,0,18,119
118,0,18,198
118,0,19,59
118,0,19,253
118,0,21,96
118,0,21,168
118,0,21,239
118,0,22,48
118,0,22,159
118,0,22,175
118,0,22,196
118,0,25,119
118,0,25,249
118,0,26,154
118,0,28,117
118,0,28,154
118,0,29,38
118,0,29,220
118,0,30,105
118,0,30,144
118,0,33,136
118,0,36,57
118,0,38,205
118,0,39,87
118,0,39,206
118,0,40,161
118,0,41,37
118,0,42,56
118,0,42,134
118,0,43,21
118,0,44,126
118,0,44,214
118,0,45,121
118,0,45,170
118,0,47,20
118,0,48,71
118,0,50,122
118,0,50,177
118,0,50,220
118,0,50,240
118,0,51,55
118,0,51,57
118,0,51,227
118,0,52,28
118,0,52,136
118,0,52,138
118,0,54,137
118,0,54,159
118,0,55,237
118,0,56,122
118,0,56,172
118,0,57,154
118,0,60,168
118,0,60,170
118,0,61,224
118,0,62,11
118,0,62,227
118,0,64,203
118,0,66,144
118,0,66,240
118,0,67,232
118,0,68,29
118,0,68,51
118,0,69,82
118,0,70,61
118,0,70,77
118,0,71,152
118,0,72,12
118,0,72,157
118,0,73,44
118,0,74,10
118,0,74,218
118,0,74,221
118,0,75,75
118,0,76,115
118,0,76,177
118,0,79,5
118,0,79,179
118,0,80,10
118,0,82,25
118,0,83,161
118,0,84,157
118,0,85,129
118,0,85,233
118,0,86,10
118,0,87,125
118,0,87,134
118,0,89,48
118,0,88,136
118,0,88,229
118,0,89,115
118,0,90,144
118,0,91,223
118,0,92,22
118,0,92,43
118,0,92,154
118,0,94,77
118,0,94,128
118,0,96,210
118,0,97,46
118,0,99,98
118,0,100,10
118,0,100,83
118,0,102,158
118,0,102,192
118,0,103,70
118,0,104,22
118,0,105,17
118,0,105,195
118,0,106,18
118,0,108,110
118,0,111,13
118,0,114,207
118,0,115,3
118,0,117,127
118,0,118,30
118,0,118,97
118,0,118,177
118,0,119,23
118,0,121,31
118,0,121,134
118,0,123,39
118,0,123,69
118,0,123,195
118,0,123,204
118,0,125,31
118,0,127,34
118,0,127,230
118,0,130,101
118,0,134,127
118,0,137,23
118,0,137,112
118,0,140,21
118,0,140,55
118,0,140,59
118,0,141,102
118,0,148,111
118,0,148,201
118,0,152,37
118,0,152,241
118,0,153,139
118,0,153,165
118,0,154,45
118,0,157,8
118,0,157,230
118,0,158,18
118,0,158,104
118,0,161,60
118,0,161,226
118,0,161,253
118,0,162,1
118,0,162,76
118,0,162,183
118,0,165,79
118,0,165,255
118,0,166,138
118,0,167,27
118,0,167,29
118,0,168,115
118,0,171,12
118,0,171,49
118,0,172,14
118,0,173,75
118,0,175,64
118,0,176,22
118,0,176,34
118,0,177,68
118,0,178,63
118,0,178,99
118,0,180,51
118,0,180,244
118,0,182,52
118,0,183,54
118,0,185,0
118,0,185,50
118,0,186,207
118,0,187,10
118,0,188,31
118,0,190,37
118,0,194,130
118,0,196,129
118,0,198,9
118,0,200,44
118,0,203,140
118,0,207,147
118,0,208,12
118,0,209,81
118,0,208,243
118,0,209,22
118,0,209,191
118,0,211,92
118,0,212,155
118,0,218,119
118,0,218,187
118,0,218,254
118,0,219,91
118,0,223,74
118,0,224,48
118,0,225,41
118,0,225,187
118,0,225,216
118,0,226,131
118,0,226,165
118,0,226,234
118,0,227,48
118,0,228,173
118,0,229,27
118,0,230,51
118,0,231,3
118,0,232,12
118,0,232,83
118,0,232,231
118,0,233,40
118,0,238,68
118,0,238,191
118,0,239,9
118,0,243,77
118,0,248,44
118,0,248,205
118,0,249,16
118,0,250,164
118,0,251,41
118,0,251,188
118,0,254,251
118,0,255,161
119,0,1,25
119,0,0,44
119,0,1,112
119,0,3,104
119,0,5,191
119,0,11,136
119,0,14,21
119,0,15,182
119,0,17,165
119,0,20,107
119,0,25,93
119,0,25,203
119,0,26,29
119,0,26,75
119,0,26,210
119,0,27,81
119,0,27,135
119,0,28,17
119,0,28,72
119,0,29,117
119,0,30,233
119,0,31,64
119,0,31,206
119,0,33,108
119,0,35,118
119,0,38,14
119,0,39,26
119,0,42,62
119,0,42,65
119,0,43,28
119,0,43,114
119,0,43,117
119,0,45,48
119,0,45,207
119,0,47,118
119,0,49,29
119,0,49,161
119,0,50,117
119,0,50,189
119,0,50,252
119,0,55,54
119,0,55,155
119,0,56,60
119,0,56,249
119,0,57,13
119,0,57,109
119,0,58,210
119,0,59,149
119,0,60,129
119,0,64,27
119,0,65,18
119,0,65,22
119,0,65,48
119,0,66,40
119,0,67,127
119,0,69,228
119,0,70,93
119,0,70,108
119,0,70,133
119,0,70,203
119,0,71,10
119,0,71,119
119,0,72,219
119,0,75,71
119,0,75,188
119,0,79,103
119,0,80,47
119,0,80,149
119,0,83,137
119,0,83,162
119,0,84,105
119,0,84,219
119,0,85,67
119,0,85,75
119,0,87,204
119,0,88,172
119,0,89,157
119,0,90,121
119,0,91,52
119,0,94,11
119,0,94,243
119,0,95,140
119,0,95,174
119,0,98,21
119,0,98,44
119,0,98,166
119,0,99,43
119,0,99,53
119,0,99,174
119,0,99,223
119,0,100,5
119,0,100,101
119,0,104,68
119,0,104,76
119,0,104,170
119,0,107,174
119,0,108,177
119,0,109,167
119,0,110,41
119,0,110,163
119,0,111,10
119,0,111,199
119,0,112,53
119,0,113,61
119,0,116,223
119,0,117,202
119,0,118,229
119,0,121,4
119,0,122,39
119,0,122,64
119,0,122,239
119,0,123,99
119,0,124,105
119,0,126,37
119,0,126,242
119,0,127,79
119,0,128,58
119,0,129,25
119,0,129,64
119,0,131,117
119,0,133,55
119,0,133,113
119,0,133,157
119,0,133,194
119,0,133,202
119,0,135,148
119,0,136,49
119,0,136,54
119,0,138,44
119,0,138,138
119,0,142,143
119,0,143,205
119,0,144,59
119,0,145,121
119,0,145,169
119,0,146,240
119,0,146,251
119,0,148,135
119,0,149,105
119,0,150,220
119,0,150,250
119,0,151,208
119,0,153,129
119,0,155,159
119,0,156,78
119,0,157,37
119,0,158,165
119,0,158,170
119,0,159,191
119,0,162,59
119,0,162,239
119,0,163,156
119,0,163,248
119,0,164,100
119,0,165,63
119,0,165,241
119,0,166,98
119,0,166,109
119,0,167,12
119,0,167,116
119,0,167,167
119,0,167,239
119,0,172,35
119,0,172,58
119,0,173,186
119,0,174,17
119,0,174,33
119,0,175,144
119,0,178,126
119,0,178,176
119,0,181,28
119,0,182,113
119,0,184,5
119,0,185,10
119,0,186,90
119,0,187,189
119,0,190,254
119,0,191,27
119,0,191,73
119,0,191,200
119,0,192,71
119,0,194,214
119,0,195,16
119,0,196,228
119,0,197,7
119,0,197,140
119,0,200,4
119,0,206,62
119,0,206,112
119,0,206,229
119,0,207,182
119,0,208,45
119,0,214,202
119,0,215,129
119,0,215,216
119,0,219,20
119,0,220,82
119,0,223,215
119,0,226,247
119,0,227,68
119,0,227,102
119,0,230,8
119,0,233,47
119,0,233,146
119,0,233,171
119,0,240,157
119,0,242,209
119,0,244,156
119,0,244,215
119,0,247,122
119,0,254,238
120,0,6,81
120,0,7,244
120,0,10,216
120,0,17,30
120,0,17,182
120,0,19,16
120,0,23,181
120,0,23,242
120,0,26,161
120,0,32,124
120,0,32,173
120,0,39,231
120,0,40,32
120,0,45,159
120,0,46,211
120,0,47,176
120,0,47,220
120,0,50,32
120,0,50,91
120,0,53,98
120,0,54,243
120,0,55,244
120,0,56,50
120,0,59,159
120,0,61,175
120,0,68,133
120,0,70,105
120,0,70,197
120,0,71,241
120,0,74,41
120,0,78,79
120,0,78,133
120,0,83,90
120,0,85,248
120,0,86,125
120,0,88,91
120,0,91,50
120,0,95,252
120,0,97,241
120,0,99,195
120,0,100,86
120,0,100,202
120,0,101,160
120,0,102,0
120,0,102,84
120,0,106,210
120,0,106,214
120,0,107,136
120,0,109,195
120,0,113,92
120,0,115,188
120,0,115,236
120,0,116,43
120,0,118,205
120,0,119,41
120,0,120,0
120,0,121,105
120,0,122,163
120,0,130,149
120,0,131,37
120,0,138,210
120,0,141,37
120,0,150,22
120,0,150,61
120,0,157,219
120,0,160,42
120,0,162,50
120,0,170,164
120,0,171,175
120,0,175,130
120,0,175,241
120,0,178,156
120,0,183,42
120,0,184,206
120,0,187,68
120,0,188,239
120,0,190,230
120,0,191,74
120,0,191,235
120,0,198,174
120,0,205,33
120,0,205,154
120,0,213,7
120,0,223,7
120,0,223,209
120,0,233,54
120,0,240,138
120,0,244,10
120,0,244,168
120,0,248,151
120,0,249,142
120,0,251,78
121,0,0,119
121,0,4,25
121,0,7,88
121,0,7,242
121,0,8,111
121,0,8,233
121,0,9,41
121,0,9,79
121,0,10,110
121,0,11,189
121,0,14,60
121,0,15,13
121,0,16,164
121,0,17,63
121,0,18,191
121,0,18,204
121,0,19,101
121,0,19,159
121,0,20,12
121,0,20,58
121,0,22,51
121,0,22,58
121,0,22,230
121,0,22,232
121,0,23,105
121,0,23,111
121,0,24,32
121,0,24,36
121,0,24,145
121,0,28,58
121,0,28,117
121,0,30,92
121,0,30,102
121,0,31,171
121,0,34,169
121,0,34,207
121,0,35,32
121,0,36,113
121,0,36,148
121,0,37,50
121,0,39,114
121,0,40,74
121,0,41,196
121,0,43,147
121,0,43,244
121,0,44,13
121,0,44,96
121,0,44,132
121,0,45,16
121,0,45,147
121,0,45,163
121,0,46,162
121,0,46,222
121,0,48,168
121,0,49,83
121,0,49,235
121,0,50,193
121,0,51,196
121,0,51,239
121,0,52,140
121,0,52,184
121,0,54,48
121,0,55,103
121,0,57,138
121,0,60,181
121,0,61,7
121,0,61,233
121,0,62,213
121,0,63,140
121,0,64,146
121,0,65,115
121,0,65,154
121,0,70,43
121,0,70,133
121,0,70,237
121,0,71,35
121,0,71,56
121,0,75,42
121,0,75,140
121,0,77,116
121,0,77,194
121,0,78,231
121,0,79,77
121,0,81,197
121,0,83,8
121,0,86,229
121,0,87,179
121,0,87,195
121,0,88,141
121,0,89,30
121,0,89,36
121,0,89,232
121,0,91,98
121,0,91,178
121,0,92,75
121,0,94,85
121,0,94,95
121,0,94,220
121,0,95,42
121,0,97,114
121,0,97,124
121,0,98,143
121,0,100,186
121,0,100,250
121,0,101,192
121,0,102,121
121,0,103,71
121,0,106,179
121,0,107,190
121,0,109,229
121,0,110,151
121,0,112,179
121,0,113,138
121,0,113,180
121,0,113,198
121,0,114,22
121,0,114,113
121,0,115,155
121,0,116,139
121,0,117,55
121,0,117,75
121,0,117,140
121,0,122,74
121,0,127,152
121,0,128,178
121,0,130,85
121,0,134,78
121,0,134,153
121,0,135,136
121,0,136,80
121,0,139,144
121,0,139,168
121,0,142,198
121,0,143,104
121,0,143,144
121,0,144,35
121,0,144,190
121,0,145,228
121,0,146,122
121,0,151,193
121,0,152,16
121,0,152,23
121,0,152,153
121,0,153,220
121,0,154,239
121,0,155,126
121,0,155,155
121,0,155,230
121,0,157,170
121,0,157,183
121,0,158,107
121,0,158,118
121,0,159,194
121,0,165,56
121,0,165,201
121,0,166,163
121,0,167,244
121,0,168,216
121,0,169,64
121,0,169,184
121,0,171,127
121,0,172,201
121,0,173,199
121,0,174,0
121,0,174,120
121,0,175,128
121,0,176,177
121,0,176,254
121,0,177,47
121,0,180,214
121,0,182,144
121,0,182,158
121,0,183,226
121,0,184,135
121,0,184,162
121,0,187,186
121,0,188,96
121,0,188,209
121,0,189,197
121,0,189,200
121,0,192,114
121,0,193,70
121,0,193,130
121,0,194,122
121,0,195,13
121,0,195,36
121,0,195,92
121,0,196,163
121,0,197,107
121,0,199,205
121,0,201,211
121,0,202,219
121,0,203,176
121,0,205,129
121,0,205,134
121,0,206,111
121,0,207,84
121,0,207,187
121,0,208,112
121,0,208,232
121,0,209,173
121,0,210,246
121,0,211,4
121,0,214,91
121,0,217,187
121,0,219,129
121,0,219,210
121,0,221,205
121,0,223,177
121,0,224,155
121,0,224,182
121,0,231,157
121,0,231,228
121,0,231,255
121,0,233,214
121,0,234,146
121,0,235,77
121,0,236,32
121,0,237,98
121,0,237,138
121,0,238,1
121,0,239,174
121,0,244,251
121,0,246,85
121,0,246,216
121,0,247,170
121,0,247,186
121,0,248,211
121,0,249,81
121,0,249,96
121,0,250,62
121,0,252,126
121,0,253,191
121,0,255,186
121,0,255,202
121,0,255,221
122,0,4,245
122,0,5,134
122,0,6,160
122,0,11,119
122,0,11,159
122,0,12,238
122,0,12,243
122,0,15,68
122,0,16,239
122,0,21,118
122,0,23,90
122,0,23,253
122,0,26,111
122,0,32,130
122,0,32,145
122,0,47,175
122,0,48,216
122,0,54,132
122,0,55,2
122,0,58,104
122,0,62,2
122,0,64,183
122,0,64,246
122,0,65,244
122,0,70,81
122,0,71,106
122,0,71,156
122,0,72,0
122,0,72,67
122,0,73,25
122,0,73,212
122,0,83,33
122,0,83,78
122,0,83,109
122,0,83,232
122,0,89,133
122,0,89,154
122,0,90,17
122,0,90,71
122,0,92,81
122,0,94,235
122,0,96,159
122,0,97,145
122,0,98,86
122,0,101,122
122,0,103,42
122,0,104,102
122,0,107,86
122,0,109,97
122,0,109,206
122,0,110,29
122,0,112,40
122,0,119,17
122,0,119,73
122,0,121,171
122,0,122,105
122,0,122,230
122,0,131,72
122,0,135,166
122,0,138,52
122,0,139,149
122,0,144,75
122,0,144,107
122,0,145,23
122,0,147,101
122,0,149,193
122,0,152,27
122,0,152,237
122,0,160,69
122,0,164,27
122,0,166,114
122,0,169,104
122,0,169,179
122,0,169,188
122,0,175,186
122,0,176,126
122,0,177,165
122,0,177,193
122,0,178,90
122,0,185,131
122,0,188,122
122,0,189,32
122,0,190,175
122,0,194,77
122,0,196,99
122,0,200,204
122,0,203,68
122,0,205,45
122,0,206,40
122,0,207,22
122,0,207,126
122,0,209,85
122,0,211,130
122,0,215,108
122,0,215,155
122,0,218,193
122,0,225,247
122,0,231,224
122,0,234,115
122,0,234,140
122,0,239,86
122,0,240,44
122,0,241,214
122,0,244,186
122,0,245,90
122,0,245,192
122,0,246,126
122,0,255,74
123,0,1,38
123,0,3,46
123,0,4,168
123,0,5,120
123,0,5,140
123,0,5,175
123,0,5,236
123,0,8,75
123,0,9,212
123,0,12,122
123,0,14,96
123,0,16,133
123,0,16,155
123,0,17,164
123,0,20,42
123,0,24,97
123,0,24,156
123,0,27,196
123,0,28,97
123,0,29,244
123,0,31,77
123,0,32,87
123,0,33,95
123,0,33,101
123,0,33,155
123,0,33,209
123,0,35,102
123,0,35,202
123,0,36,58
123,0,37,252
123,0,38,167
123,0,41,125
123,0,44,135
123,0,46,158
123,0,49,144
123,0,49,202
123,0,53,144
123,0,54,1
123,0,54,180
123,0,56,174
123,0,57,217
123,0,59,14
123,0,60,172
123,0,60,196
123,0,60,232
123,0,61,167
123,0,61,244
123,0,62,245
123,0,64,172
123,0,65,164
123,0,67,153
123,0,69,199
123,0,70,102
123,0,73,169
123,0,73,215
123,0,74,104
123,0,77,96
123,0,78,28
123,0,80,77
123,0,80,175
123,0,80,220
123,0,80,234
123,0,83,189
123,0,85,72
123,0,87,233
123,0,88,187
123,0,89,56
123,0,92,137
123,0,94,65
123,0,95,89
123,0,96,248
123,0,97,54
123,0,97,130
123,0,102,239
123,0,103,59
123,0,104,11
123,0,105,242
123,0,107,18
123,0,112,248
123,0,114,180
123,0,115,63
123,0,117,68
123,0,118,251
123,0,119,16
123,0,122,79
123,0,122,151
123,0,122,190
123,0,124,44
123,0,125,32
123,0,127,10
123,0,127,234
123,0,128,154
123,0,129,239
123,0,130,168
123,0,131,13
